id,svg,description,score
144,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#6666ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000066"" stroke-width=""4""/></svg>",turquoise diamonds nested within a sandy beige rectangle,0.4376131086691302
145,"<svg viewBox=""0 0 800 600"" width=""800"" height=""600""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#8B4513""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect width=""800"" height=""600"" fill=""url(#skyGradient)""/><circle cx=""700"" cy=""150"" r=""60"" fill=""#FFD700""/><polygon points=""0,300 200,100 400,250 600,50 800,300"" fill=""#2F4F4F"" opacity=""0.8""/><polygon points=""0,350 150,200 300,300 500,150 800,400"" fill=""#556B2F"" opacity=""0.7""/><ellipse cx=""400"" cy=""500"" rx=""350"" ry=""80"" fill=""url(#waterGradient)"" opacity=""0.9""/><polygon points=""0,500 200,450 400,500 600,450 800,500"" fill=""#2F4F4F"" opacity=""0.3"" transform=""scale(1,-1) translate(0,-1000)""/><polygon points=""0,500 150,450 300,500 500,450 800,500"" fill=""#556B2F"" opacity=""0.2"" transform=""scale(1,-1) translate(0,-1000)""/><ellipse cx=""700"" cy=""500"" rx=""40"" ry=""10"" fill=""#FFD700"" opacity=""0.6""/></svg>",a brushed steel sphere embedded with sapphire triangles,0.5106851485216944
146,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#ff9966""/><stop offset=""100%"" stop-color=""#ff5e62""/></linearGradient><linearGradient id=""mountainGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#5a3d2b""/><stop offset=""100%"" stop-color=""#2c3e50""/></linearGradient></defs><rect width=""400"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""300"" cy=""80"" r=""40"" fill=""#ffcc33""/><g fill=""url(#mountainGradient)""><polygon points=""0,300 100,150 200,300""/><polygon points=""100,300 200,180 300,300""/><polygon points=""200,300 300,200 400,300""/></g><ellipse cx=""200"" cy=""300"" rx=""180"" ry=""40"" fill=""#3498db"" opacity=""0.7""/><ellipse cx=""300"" cy=""300"" rx=""30"" ry=""15"" fill=""#ffcc33"" opacity=""0.6""/></svg>",mustard yellow waves crashing against a coral polygon,0.5022616117997973
147,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""-60"" y=""-60"" width=""120"" height=""120"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></g></svg>",a perforated silver disc over a gradient indigo backdrop,0.42487786055849275
148,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><radialGradient id=""circleGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#ff3333""/><stop offset=""100%"" stop-color=""#cc0000""/></radialGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#3333ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""4""/></svg>",olive green trapezoids stacked like a staggered staircase,0.3706219496949243
149,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",a honeycomb lattice filled with burnt orange ellipses,0.38059245078925774
150,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""#ff0000"" stroke=""#000000"" stroke-width=""2""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""#0000ff"" stroke=""#000000"" stroke-width=""2""/></svg>",glossy black cubes floating on a pearl white plane,0.34315949162683235
151,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""100"" fill=""red"" stroke=""none""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""blue"" stroke=""none""/></svg>",a crimson starburst radiating from a jet black center,0.4468941878901874
152,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF4500""/><stop offset=""100%"" stop-color=""#8B0000""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#1E90FF""/><stop offset=""100%"" stop-color=""#00008B""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD700""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#waterGradient)""/><g transform=""translate(150, 180)""><path d=""M0 0 Q50 20 100 0 L80 20 Q50 10 20 20 Z"" fill=""#8B4513""/><rect x=""48"" y=""-50"" width=""4"" height=""50"" fill=""#654321""/><polygon points=""50,-50 50,-10 90,-30"" fill=""#FFFFFF"" opacity=""0.9""/><polygon points=""50,-50 50,-10 10,-30"" fill=""#F5F5F5"" opacity=""0.8""/></g><path d=""M150 200 Q200 220 250 200"" stroke=""#FFD700"" stroke-width=""3"" fill=""none"" opacity=""0.6""/></svg>",mossy green squares interlocked with pale cream rings,0.3848556106296532
153,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#f46b45""/><stop offset=""100%"" stop-color=""#eea849""/></radialGradient></defs><rect width=""200"" height=""200"" fill=""url(#grad1)""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""50"" fill=""url(#grad2)"" stroke=""#fff"" stroke-width=""2""/><g transform=""rotate(45)""><rect x=""-30"" y=""-30"" width=""60"" height=""60"" fill=""#fff"" opacity=""0.7""/><polygon points=""-20,-20 20,-20 0,20"" fill=""#2c3e50"" opacity=""0.8""/></g><g transform=""rotate(20) scale(0.6)""><ellipse cx=""0"" cy=""40"" rx=""15"" ry=""10"" fill=""#ecf0f1"" opacity=""0.9""/><ellipse cx=""0"" cy=""-40"" rx=""15"" ry=""10"" fill=""#ecf0f1"" opacity=""0.9""/></g></g><line x1=""0"" y1=""100"" x2=""200"" y2=""100"" stroke=""#fff"" stroke-width=""1"" opacity=""0.5""/><line x1=""100"" y1=""0"" x2=""100"" y2=""200"" stroke=""#fff"" stroke-width=""1"" opacity=""0.5""/></svg>",a brushed bronze torus wrapped in thin cerulean lines,0.501600173609811
154,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></linearGradient><radialGradient id=""grad2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></radialGradient></defs><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""url(#grad1)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""none"" stroke=""#ffffff"" stroke-width=""4"" opacity=""0.8""/><polygon points=""-50,-50 50,-50 50,50 -50,50"" fill=""url(#grad2)"" stroke=""#ffffff"" stroke-width=""2""/><g transform=""rotate(45)""><line x1=""-30"" y1=""0"" x2=""30"" y2=""0"" stroke=""#ffffff"" stroke-width=""3""/><line x1=""0"" y1=""-30"" x2=""0"" y2=""30"" stroke=""#ffffff"" stroke-width=""3""/></g><circle cx=""0"" cy=""0"" r=""10"" fill=""#ffffff"" opacity=""0.9""/></g><polygon points=""20,20 60,20 40,60"" fill=""#ffffff"" opacity=""0.7""/><polygon points=""196,236 236,236 216,196"" fill=""#ffffff"" opacity=""0.7""/></svg>",sunflower yellow arcs intersecting at sharp charcoal angles,0.3931050312462539
155,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""gradient1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></linearGradient><radialGradient id=""gradient2"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#4b6cb7""/><stop offset=""100%"" stop-color=""#182848""/></radialGradient></defs><rect x=""0"" y=""0"" width=""256"" height=""256"" fill=""url(#gradient2)""/><g transform=""translate(128, 128)""><circle cx=""0"" cy=""0"" r=""80"" fill=""url(#gradient1)"" stroke=""#ffffff"" stroke-width=""4""/><polygon points=""-40,-40 40,-40 40,40 -40,40"" fill=""#2c3e50"" stroke=""#ffffff"" stroke-width=""3"" transform=""rotate(45)""/><ellipse cx=""0"" cy=""-20"" rx=""15"" ry=""10"" fill=""#ffffff"" opacity=""0.8""/><ellipse cx=""0"" cy=""20"" rx=""15"" ry=""10"" fill=""#ffffff"" opacity=""0.8""/><line x1=""-30"" y1=""0"" x2=""30"" y2=""0"" stroke=""#ffffff"" stroke-width=""2""/></g><polyline points=""20,20 60,40 100,20 140,40 180,20 220,40 236,20"" stroke=""#ffffff"" stroke-width=""2"" fill=""none""/><polyline points=""20,236 60,216 100,236 140,216 180,236 220,216 236,236"" stroke=""#ffffff"" stroke-width=""2"" fill=""none""/></svg>",a matte lavender sphere hovering above a grid of slate tiles,0.4443929214574686
156,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""circleGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#ff0000""/><stop offset=""100%"" stop-color=""#cc0000""/></linearGradient><linearGradient id=""squareGradient"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#0000ff""/><stop offset=""100%"" stop-color=""#0000cc""/></linearGradient></defs><circle cx=""128"" cy=""128"" r=""100"" fill=""url(#circleGradient)"" stroke=""#990000"" stroke-width=""4""/><rect x=""78"" y=""78"" width=""100"" height=""100"" fill=""url(#squareGradient)"" stroke=""#000099"" stroke-width=""3"" rx=""5""/></svg>",a tangle of metallic teal ribbons on a muted taupe field,0.37902849993173093
157,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""0%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#skyGradient)""/><circle cx=""64"" cy=""64"" r=""40"" fill=""url(#sunGradient)""/><g fill=""#FFFFFF"" opacity=""0.9""><ellipse cx=""180"" cy=""60"" rx=""30"" ry=""20""/><ellipse cx=""160"" cy=""70"" rx=""25"" ry=""15""/><ellipse cx=""200"" cy=""70"" rx=""25"" ry=""15""/><ellipse cx=""100"" cy=""100"" rx=""35"" ry=""20""/><ellipse cx=""80"" cy=""110"" rx=""25"" ry=""15""/><ellipse cx=""120"" cy=""110"" rx=""25"" ry=""15""/></g><polygon points=""0,256 80,150 160,256"" fill=""#2E8B57""/><polygon points=""96,256 176,120 256,256"" fill=""#228B22""/><ellipse cx=""128"" cy=""220"" rx=""100"" ry=""30"" fill=""#4682B4"" opacity=""0.7""/><ellipse cx=""64"" cy=""220"" rx=""20"" ry=""8"" fill=""url(#sunGradient)"" opacity=""0.5""/></svg>",a cluster of frosty white polygons on a midnight blue base,0.5056662726745904
158,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><circle cx=""128"" cy=""128"" r=""60"" fill=""red""/><rect x=""98"" y=""98"" width=""60"" height=""60"" fill=""blue""/></svg>",a lime grid overlaid with translucent diamond patterns,0.34290790464399545
159,"<svg xmlns=""http://www.w3.org/2000/svg"" viewBox=""0 0 256 256"" width=""256"" height=""256""><defs><linearGradient id=""skyGradient"" x1=""0%"" y1=""0%"" x2=""0%"" y2=""100%""><stop offset=""0%"" stop-color=""#87CEEB""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient><radialGradient id=""sunGradient"" cx=""50%"" cy=""50%"" r=""50%"" fx=""50%"" fy=""50%""><stop offset=""0%"" stop-color=""#FFD700""/><stop offset=""100%"" stop-color=""#FF8C00""/></radialGradient></defs><rect width=""256"" height=""256"" fill=""url(#skyGradient)""/><circle cx=""128"" cy=""80"" r=""40"" fill=""url(#sunGradient)""/><g transform=""translate(0, 160)""><polygon points=""0,96 256,96 256,256 0,256"" fill=""#228B22""/><g transform=""translate(64, -40)""><polygon points=""64,96 96,0 128,96"" fill=""#8B4513""/><ellipse cx=""96"" cy=""96"" rx=""32"" ry=""16"" fill=""#228B22""/></g><g transform=""translate(160, -60)""><polygon points=""32,96 64,0 96,96"" fill=""#A0522D""/><ellipse cx=""64"" cy=""96"" rx=""32"" ry=""20"" fill=""#2E8B57""/></g></g><path d=""M0,160 Q128,120 256,160"" stroke=""#4682B4"" stroke-width=""2"" fill=""none""/></svg>",cobalt stripes alternating with matte black bands,0.408543684399364
160,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF7F50""/><stop offset=""50%"" stop-color=""#FF6347""/><stop offset=""100%"" stop-color=""#FF4500""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4682B4""/><stop offset=""100%"" stop-color=""#1E90FF""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""150"" fill=""url(#skyGradient)""/><polygon points=""0,150 50,100 100,130 150,80 200,120 250,70 300,110 350,90 400,150"" fill=""#2F4F4F"" opacity=""0.8""/><rect x=""0"" y=""150"" width=""400"" height=""150"" fill=""url(#waterGradient)""/><ellipse cx=""200"" cy=""180"" rx=""40"" ry=""15"" fill=""#FFA500"" opacity=""0.6""/><g transform=""translate(250, 180)""><polygon points=""-30,0 30,0 20,10 -20,10"" fill=""#8B4513""/><polygon points=""-15,-15 15,-15 0,-30"" fill=""#A0522D""/></g><path d=""M0,170 Q50,165 100,170 T200,170 T300,170 T400,170"" stroke=""#4169E1"" stroke-width=""2"" fill=""none""/><path d=""M0,190 Q50,185 100,190 T200,190 T300,190 T400,190"" stroke=""#4169E1"" stroke-width=""2"" fill=""none"" opacity=""0.7""/></svg>",a cluster of burnt orange ellipses on a cream field,0.4686139115023854
161,"<svg viewBox=""0 0 800 500"" width=""800"" height=""500""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FF8E53""/><stop offset=""100%"" stop-color=""#4ECDC4""/></linearGradient><linearGradient id=""waterGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4ECDC4""/><stop offset=""100%"" stop-color=""#1A7F8F""/></linearGradient></defs><rect x=""0"" y=""0"" width=""800"" height=""300"" fill=""url(#skyGradient)""/><circle cx=""600"" cy=""100"" r=""50"" fill=""#FFD166""/><polygon points=""0,300 200,100 400,300"" fill=""#5F6F94""/><polygon points=""200,300 400,150 600,300"" fill=""#6D8B74""/><polygon points=""400,300 600,200 800,300"" fill=""#4A6FA5""/><ellipse cx=""400"" cy=""400"" rx=""300"" ry=""80"" fill=""url(#waterGradient)""/><polygon points=""200,300 250,320 300,300 350,330 400,300 450,340 500,300 550,350 600,300"" fill=""#4ECDC4"" opacity=""0.5"" transform=""scale(1, -1) translate(0, -800)""/></svg>",silver chevrons pointing toward a sapphire sphere,0.5384942379334439
162,"<svg viewBox=""0 0 400 300"" width=""400"" height=""300""><defs><linearGradient id=""skyGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#FF6B6B""/><stop offset=""50%"" stop-color=""#FFA36B""/><stop offset=""100%"" stop-color=""#4E598C""/></linearGradient><linearGradient id=""oceanGradient"" x1=""0"" y1=""0"" x2=""0"" y2=""1""><stop offset=""0%"" stop-color=""#4E598C""/><stop offset=""100%"" stop-color=""#2C3A47""/></linearGradient></defs><rect x=""0"" y=""0"" width=""400"" height=""200"" fill=""url(#skyGradient)""/><circle cx=""200"" cy=""150"" r=""40"" fill=""#FFD166""/><rect x=""0"" y=""200"" width=""400"" height=""100"" fill=""url(#oceanGradient)""/><ellipse cx=""200"" cy=""200"" rx=""50"" ry=""15"" fill=""#FFD166"" opacity=""0.5""/><g fill=""#1A1A1A""><rect x=""50"" y=""170"" width=""8"" height=""30""/><polygon points=""54,170 30,150 78,150""/><polygon points=""54,160 30,140 78,140""/><rect x=""342"" y=""170"" width=""8"" height=""30""/><polygon points=""346,170 322,150 370,150""/><polygon points=""346,160 322,140 370,140""/></g><g stroke=""#A8DADC"" stroke-width=""2"" fill=""none""><path d=""M0,220 Q100,210 200,220 T400,210"" opacity=""0.7""/><path d=""M0,230 Q100,220 200,230 T400,220"" opacity=""0.5""/><path d=""M0,240 Q100,230 200,240 T400,230"" opacity=""0.3""/></g></svg>",a radial array of slate-gray triangles and mustard dots,0.5115240893982707
163,"<svg viewBox=""0 0 200 200"" width=""200"" height=""200""><defs><linearGradient id=""grad1"" x1=""0%"" y1=""0%"" x2=""100%"" y2=""100%""><stop offset=""0%"" stop-color=""#4a6fa5""/><stop offset=""100%"" stop-color=""#166088""/></linearGradient><radialGradient id=""grad2"" cx=""40%"" cy=""40%"" r=""50%"" fx=""40%"" fy=""40%""><stop offset=""0%"" stop-color=""#ff7e5f""/><stop offset=""100%"" stop-color=""#feb47b""/></radialGradient></defs><rect x=""0"" y=""0"" width=""200"" height=""200"" fill=""#f5f5f5""/><g transform=""translate(100, 100)""><circle cx=""0"" cy=""0"" r=""60"" fill=""url(#grad2)"" stroke=""#333"" stroke-width=""2""/><polygon points=""-30,-30 30,-30 0,30"" fill=""url(#grad1)"" stroke=""#333"" stroke-width=""1.5"" transform=""rotate(45)""/><ellipse cx=""0"" cy=""-15"" rx=""15"" ry=""8"" fill=""#fff"" opacity=""0.8""/><g transform=""rotate(30)""><line x1=""-40"" y1=""0"" x2=""40"" y2=""0"" stroke=""#333"" stroke-width=""1"" stroke-dasharray=""5,3""/><line x1=""0"" y1=""-40"" x2=""0"" y2=""40"" stroke=""#333"" stroke-width=""1"" stroke-dasharray=""5,3""/></g></g><polyline points=""20,20 50,50 80,30 110,70 140,40 170,90"" fill=""none"" stroke=""#4a6fa5"" stroke-width=""3"" opacity=""0.7""/></svg>",turquoise waves crashing against a coral polygon,0.46286422941922073
